title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Airwallex: Global Business Accounts with Multi-Currency ...,https://www.airwallex.com/,Give your business the power to make fast  transparent and cost-effective international payments in multiple currencies. Sign up for a free account today.,airwallex,"['Level  7 /15 William St. Melbourne, VIC 3000 Australia', 'https://www.airwallex.com/en-US/contact-us']","['support@airwallex.com', 'https://www.crunchbase.com/organization/airwallex']","['None', 'https://www.dnb.com/business-directory/company-profiles.airwallex_pty_ltd.7dcc4677c50226c7.html']",None,"['airwallex payments', 'business payments', 'airwallex business partners', 'global business accounts', 'business accounts', 'multiple business accounts', 'airwallex virtual cards', 'ing business bank accounts', 'payment card information', 'connected airwallex accounts']","['Jack Zhang', 'founder(s)', 'https://www.crunchbase.com/organization/airwallex']","[['FinanceFinancial ServicesFinTechPayments'], 'https://www.crunchbase.com/organization/airwallex']","['Dec 2015', 'https://www.crunchbase.com/organization/airwallex']","['1.2M', 'https://app.avention.com/company/90740b6a-b434-3920-ad91-d0327b1517df#report/company_summary']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/airwallex']",None,"['Private', 'https://www.crunchbase.com/organization/airwallex']",0.4375,0.0,0.375,0.0
Choose the World's Best Retail POS Software | Vend POS ...,https://www.vendhq.com/,Easily manage and scale your business with retail point of sale systems from Vend. A retail POS system including debit/credit card readers and inventory management.,vendhq,"['Level  1 , 2 Nuffield St Newmarket Auckland 1023', 'https://www.vendhq.com/nz/afterpay']","['vaughan@vendhq.com', 'https://www.crunchbase.com/organization/vendhq']","['1800 982 862', ['Vend Pty Ltd, phone', 'knowledge_panel']]","['vend customers', 'vend vend customers conversion rate', 'vend vend', 'retail stores', 'other retail stores', 'happy vend customers', 'retail store owners', 'customer data', 'inventory customer stories', 'more customers']","['Vaughan Rowsell', 'founder(s)', 'https://www.crunchbase.com/organization/vendhq']","[['E-CommerceEnterprise SoftwarePoint of SaleRetailRetail TechnologySaaSSoftware'], 'https://www.crunchbase.com/organization/vendhq']","['Aug 1, 2009', 'https://www.crunchbase.com/organization/vendhq']",None,None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/vendhq']",None,"['Private', 'https://www.crunchbase.com/organization/vendhq']",0.25,0.75,0.375,0.0,0.34375
Home | humm group,https://www.shophumm.com/,Buy now  pay later with humm! Purchase up to $30 000 with up to 24 months to pay – interest free! Join humm now  visit our contact us page for more info!,shophumm,"['PO Box 5967 , Wellington 6140', 'https://www.shophumm.com/humm-group/contact/compliments-complaints/']",None,"['1800 088 151', ['humm Australia, phone', 'knowledge_panel']]","['little things contract little things purchase amount', 'big things', 'big things purchase amount', 'hair studio onyx hair', 'little things purchase amount', 'new humm customer', 'lifestyle hair elixir hair', 'minimum little things', 'pets little things', 'humm big things']","[['MATTHEW ROSS BEAMAN', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.certegy_ezi-pay_pty_ltd.b3d51fd5bf8c3666bdfc32cbaf0ffc73.html']","['Finance and insurance, IT - Software', 'from_classification_model']",None,"['$310.93 million USD', 'https://www.dnb.com/business-directory/company-profiles.certegy_ezi-pay_pty_ltd.b3d51fd5bf8c3666bdfc32cbaf0ffc73.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.certegy_ezi-pay_pty_ltd.b3d51fd5bf8c3666bdfc32cbaf0ffc73.html']",0.25,0.375,0.0,0.0,0.15625
illion: Home,https://www.illion.com.au/,,illion,"['PO Box 7405 St Kilda Rd Melbourne VIC 3004', 'https://www.illion.com.au/illion-credit-reporting-policy-australia/']","['pacaustral@illion.com.au', 'https://www.illion.com.au/privacy-policy-risk-marketing-solutions/']","['+61-871229452', 'https://www.dnb.com/business-directory/company-profiles.illion_australia_pty_ltd.d79f132f576d8ee5c8ef1deb48a4db61.html']","['illion ceo illion', 'businesses raphaele.sauger@illion.com.au illion', 'illions unique commercial data', 'hidden risk illion', 'illion', 'more illion', 'access customer bank data', 'business payments', 'credit data', 'illion site']","[['Simon Dominic Bligh', 'Director'], 'https://app.avention.com/company/2e844448-6c30-3df3-b2b2-0d0b3c82c7ef#report/company_summary']","[['Information Services'], 'https://www.crunchbase.com/organization/illion-australia-and-new-zealand']","['1887', 'https://www.crunchbase.com/organization/illion-australia-and-new-zealand']","['134M', 'https://app.avention.com/company/2e844448-6c30-3df3-b2b2-0d0b3c82c7ef#report/company_summary']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/illion-australia-and-new-zealand']","['696', 'https://app.avention.com/company/2e844448-6c30-3df3-b2b2-0d0b3c82c7ef#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/illion-australia-and-new-zealand']",0.75,0.375,0.75,0.0,0.46875
ADVAM - delivering world leading payment solutions,https://www.advam.com/,Every day  we're delivering world leading payment solutions.,advam,"['L 2 26 Franklin St Adelaide, SOUTH AUSTRALIA, 5000 Australia', 'https://www.dnb.com/business-directory/company-profiles.advam_holdings_australia_pty_ltd.709dce22d59c9444241a32f1440ee9cb.html']","['sales-us@advam.com', 'https://www.advam.com/newshub/advam-at-ipmi/']","['+61-894152800', 'https://www.dnb.com/business-directory/company-profiles.advam_holdings_australia_pty_ltd.709dce22d59c9444241a32f1440ee9cb.html']","['parking payment solutions', 'parking payments', 'parking payment technology', 'advam customers', 'customer payment', 'parking payment providers', 'parking payments expertise', 'parking payments experts', 'payment solutions', 'parking shift access advam']","[['David NEAL', ' director'], 'https://opencorporates.com/companies/nz/7733898']","[['PaymentsTransaction Processing'], 'https://www.crunchbase.com/organization/advam']","['2004', 'https://www.crunchbase.com/organization/advam']","['$23.99 million USD', 'https://www.dnb.com/business-directory/company-profiles.advam_holdings_australia_pty_ltd.709dce22d59c9444241a32f1440ee9cb.html']",None,"[' Adelaide, South Australia, Australia', 'https://www.crunchbase.com/organization/advam']",None,"['Private', 'https://www.crunchbase.com/organization/advam']",0.0,0.0,0.375,0.0,0.09375
Loans_ Credit Cards & Insurance | Latitude Financial,https://www.latitudefinancial.com.au/,Latitude Financial Services offers simple  flexible options to help you get ahead. From loans to credit cards to insurance  you can do better. Learn more.,latitudefinancial,"['800 Collins St Docklands, VICTORIA, 3008 Australia', 'https://www.dnb.com/business-directory/company-profiles.latitude_financial_services_australia_holdings_pty_ltd.852b80b21141ea760b49b872cfd7654d.html']","['media.enquiries@latitudefinancial.com', 'https://www.latitudefinancial.com.au/about-us/']","['1300 973 422', 'https://www.crunchbase.com/organization/latitude-financial-services']","['personal loan latitude', 'latitude card', 'credit card interest', 'car loans latitude financial services', 'business latitude financial', 'latitude car loan', 'latitude go credit cards', 'latitude go customers', 'latitude financial', 'latitude finance australia']","[['SEAN MORRISSEY', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.latitude_financial_services_australia_holdings_pty_ltd.852b80b21141ea760b49b872cfd7654d.html']","[['Credit CardsFinanceFinancial ServicesPersonal Finance'], 'https://www.crunchbase.com/organization/latitude-financial-services']","['2015', 'https://www.crunchbase.com/organization/latitude-financial-services']","['$737.25 million USD', 'https://www.dnb.com/business-directory/company-profiles.latitude_financial_services_australia_holdings_pty_ltd.852b80b21141ea760b49b872cfd7654d.html']",None,"[' Docklands, Victoria, Australia', 'https://www.crunchbase.com/organization/latitude-financial-services']",None,"['Private', 'https://www.crunchbase.com/organization/latitude-financial-services']",0.375,0.375,0.0,0.0,0.1875
SYPAQ,https://www.sypaq.com.au/,SYPAQ is an innovative engineering and systems integration company  helping people and enterprises to be more productive  prosperous  secure  and sustainable.,sypaq,"['60 Bertie Street Port Melbourne Vic 3207 Australia', 'https://www.sypaq.com.au/contact/']","['info@sypaq.com.au', 'https://www.crunchbase.com/organization/sypaq-systems']","['+61-398672565', 'https://www.dnb.com/business-directory/company-profiles.sypaq_systems_pty_ltd.6557056dd2865960a6b71c7ffa41484c.html']","['sensitive information sypaq', 'sypaq engineering management system', 'sypaq acquires bellinger systems', 'sypaq systems pty ltd', 'sypaq gets', 'corvo autonomous systems sypaq', 'sypaq consultants', 'sypaq ceo', 'contact sypaq', 'disclosures sypaq']","[['Amanda Jane Holt', 'Director'], 'https://app.avention.com/company/89779919-9cc2-3ee0-8608-5d5b2bc1864f#report/company_summary']","[['Cyber SecurityData IntegrationGraphic DesignInformation ServicesInformation TechnologyMiningProject ManagementSoftware'], 'https://www.crunchbase.com/organization/sypaq-systems']","['1992', 'https://www.crunchbase.com/organization/sypaq-systems']","['25M', 'https://app.avention.com/company/89779919-9cc2-3ee0-8608-5d5b2bc1864f#report/company_summary']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/sypaq-systems']","['175', 'https://app.avention.com/company/89779919-9cc2-3ee0-8608-5d5b2bc1864f#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/sypaq-systems']",0.625,0.25,0.375,0.0,0.3125
CONTACT – Trina Butko,https://www.trinabutko.com/contact/,2021 Gearbest best seller promotional sale  including smartphones  consumer electronics  home & garden  cool stuff  and more make you have the best prices from Gearbest.com._Diving waterproof action camera promotional sale  including Xiaomi Mijia 4k mini action camera  ThiEYE T5 Edge 4K wifi action camera  the best underwater camera and waterproof digital camera make you have the happy dive from Gearbest.com.,trinabutko,None,"['support@hellostake.com', 'https://www.crunchbase.com/organization/stake-2']","['+6102)82946304', 'https://www.crunchbase.com/organization/stake-2']",None,"['Dan Silver', 'founder(s)', 'https://www.crunchbase.com/organization/stake-2']","[['Financial ServicesGiftPersonal FinanceTrading Platform'], 'https://www.crunchbase.com/organization/stake-2']","['2017', 'https://www.crunchbase.com/organization/stake-2']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/stake-2']",None,"['Private', 'https://www.crunchbase.com/organization/stake-2']",0.0,0.0,0.0,0.0,0.0
National Retail Association | the modern voice of Australian ...,https://www.nra.net.au/,The National Retail Association is Australia's peak industry body for retail and fast food. The Retail Association represents over 28 000 shop fronts across the nation. The National Retail Association services members across Australia in QLD  NSW  VIC  TAS  WA  NT  SA and ACT.,nra.net.au,"['Level 3/67 St Pauls Terrace Spring Hill QLD 4000', 'https://www.nra.net.au/services/']","['media@anu.edu.au', 'https://www.crunchbase.com/organization/australian-national-university']","['1800 732 066', 'https://www.nra.net.au/events/online-tutorial-sirxecm002-prepare-digital-content/']",None,None,"[['Education'], 'https://www.crunchbase.com/organization/australian-national-university']","['2014', 'https://www.crunchbase.com/organization/australian-national-university']","['2.5M', 'https://app.avention.com/company/58826f98-046a-343c-b77d-44ec78891d88#report/company_summary']",None,"[' Canberra, Australian Capital Territory, Australia', 'https://www.crunchbase.com/organization/australian-national-university']","['29', 'https://app.avention.com/company/58826f98-046a-343c-b77d-44ec78891d88#report/company_summary']","['Private Independent', 'https://app.avention.com/company/58826f98-046a-343c-b77d-44ec78891d88#report/company_summary']",1.0,0.25,0.0,0.0,0.3125
Inside Retail - New Zealand's premier source for retail news ...,https://insideretail.co.nz/,Breaking news  analysis and opinion on the world of retail in Asia and right across the Asia Pacific region.,insideretail,"['Level  2 , 517 Flinders Lane, Melbourne, VIC 3000', 'https://insideretail.co.nz/contact-us/']","['daily@insideretail.co.nz', 'https://insideretail.co.nz/tag/jb-hi-fi/page/2/']","['+612 9901 1800', 'https://insideretail.co.nz/contact-us/']","['new brands', 'new australian brands', 'new brand identity', 'new stores', 'new zealand brands', 'new customers', 'customer sales', 'new store launches', 'new store concept', 'new store opening']","[['Gregory Allan SCOTT', ' director'], 'https://opencorporates.com/companies/nz/938854']","[['NewsPublishingRetail'], 'https://www.crunchbase.com/organization/inside-retail']","['13 January 1999', 'https://opencorporates.com/companies/nz/938854']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/inside-retail']",None,"['Private', 'https://www.crunchbase.com/organization/inside-retail']",0.25,0.75,0.0,0.0,0.25
PR Newswire APAC | Press Release Distribution_ Media ...,https://en.prnasia.com/,PR Newswire APAC’s news distribution  targeting  monitoring and marketing solutions help you connect and engage with target audiences across the globe.,en.prnasia,"[""6 Units of Customized GR2605 Graders to Rio Tinto's Mines in Western Australia 2021"", 'https://en.prnasia.com/releases/global/major-delivery-of-mining-equipment-highlights-xcmg-s-strength-in-south-africa-221388.shtml']","['admin@newscorpaustralia.com', 'https://www.crunchbase.com/organization/news-corp-australia']","['+61-2-8199-0299', 'https://en.prnasia.com/releases/global/tal-education-group-announces-unaudited-financial-results-for-the-fourth-fiscal-quarter-and-the-fiscal-year-2021-316005.shtml']","['global consumer product companies', 'china holdings limited', 'china yuchai international limited', 'china mobile limited', 'mgm china holdings limited', 'mgm china', 'china telecom corporation limited', 'china mobile', 'china clean energy inc.', 'greentown china holdings limited']","['James Edward Davidson', 'founder(s)', 'https://www.crunchbase.com/organization/news-corp-australia']","[['AdvertisingNews'], 'https://www.crunchbase.com/organization/news-corp-australia']","['1996', 'https://www.crunchbase.com/organization/news-corp-australia']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/news-corp-australia']",None,"['Private', 'https://www.crunchbase.com/organization/news-corp-australia']",0.25,0.25,0.0,0.0,0.125
Fiserv: Financial Services Technology_ Mobile Banking ...,https://www.fiserv.com/,Fiserv is a global fintech and payments company with leading solutions for banking  global commerce  merchant acquiring  billing and payments  and point-of-sale.,fiserv,"['Level 30/100 Mount St, North Sydney NSW 2060Fiserv Australia, address', ['Fiserv Australia, address', 'knowledge_panel']]",None,"['+6102) 9959 7333', ['Fiserv Australia, phone', 'knowledge_panel']]","['fiserv automate financial accounting', 'financial solutions', 'other financial services institutions', 'other fiserv solutions', 'fiserv solutions', 'other financial institutions', 'financial performance solutions', 'fiserv frontier reconciliation', 'automated financial reconciliation processes', 'consumer financial data']","[['Robert Liong', 'Director'], 'https://app.avention.com/company/247fbd09-4dca-38f9-89ef-b27ceed23630#report/company_summary']","[['Financial Services'], 'https://www.crunchbase.com/organization/fiserv-australia-global-financial-services']","['14 January 2005', 'https://opencorporates.com/companies/au/112110273']","['28M', 'https://app.avention.com/company/247fbd09-4dca-38f9-89ef-b27ceed23630#report/company_summary']",None,"['Australia', 'https://opencorporates.com/companies/au/112110273']","['129', 'https://app.avention.com/company/247fbd09-4dca-38f9-89ef-b27ceed23630#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/fiserv-australia-global-financial-services']",0.375,0.0,0.75,0.0,0.28125
Which-50: Home,https://which-50.com/,,which-50,"['Suite  4 , Level 17, 227 Elizabeth Street, Sydney NSW 2000', 'https://which-50.com/']","['solutions@alyka.com.au', 'https://www.crunchbase.com/organization/alyka']","['+61424166678', 'https://which-50.com/']","['new business', 'australian technology companies', 'new technology', 'technology businesses', 'new business models', 'technology companies', 'digital businesses', 'new digital skills', 'new technology capabilities', 'digital technology']","[['Iggy Pintado ', 'CEO and Company Secretary ..._LinkedIn'], 'from linkedin search google']","[['ConsultingCRMDigital MarketingSEOWeb DesignWeb Development'], 'https://www.crunchbase.com/organization/alyka']","['Jan 1, 2008', 'https://www.crunchbase.com/organization/alyka']",None,None,"[' Subiaco, Western Australia, Australia', 'https://www.crunchbase.com/organization/alyka']",None,"['Private', 'https://www.crunchbase.com/organization/alyka']",0.25,0.25,0.0,0.0,0.125
Direct Payment Solutions | Direct Debit NZ | Get Debitsuccess,https://www.debitsuccess.co.nz/,Have full-service direct debit payment solutions to manage your recurring online payments. Save time & money with our leading direct debit payment systems.,debitsuccess,"['5 The Warehouse Way , Northcote Auckland, 0627 New Zealand', 'https://app.avention.com/company/15591206-8630-3182-85c5-93b0e7b3dc2a#report/company_summary']","['customerservice@debitsuccess.co.nz', 'https://www.crunchbase.com/organization/debitsuccess']","['1800 148 848', ['Debitsuccess, phone', 'knowledge_panel']]","['payment solutions provider debitsuccess', 'debitsuccess payment plans', 'leading payment solutions provider debitsuccess', 'customer payments', 'debitsuccess whakatane rotorua debitsuccess', 'recurring payment services', 'integrated payment services', 'regular customer payments', 'fitness debitsuccess', 'direct debit payments']","[['Daniel Scott ', 'Payments Team Lead_Education'], 'None']","[['Consulting'], 'https://www.crunchbase.com/organization/debitsuccess']","['1994', 'https://www.crunchbase.com/organization/debitsuccess']","['14M', 'https://app.avention.com/company/15591206-8630-3182-85c5-93b0e7b3dc2a#report/company_summary']",None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/debitsuccess']","['262', 'https://app.avention.com/company/15591206-8630-3182-85c5-93b0e7b3dc2a#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/debitsuccess']",0.25,0.1875,0.375,0.0,0.203125
